date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
1/17/2022,2022,0,,LAC,IND,1467.028287,1447.053282,0.666107424,0.333892576,1471.73987,1442.341699,,,,,,,1449.726518,1485.007967,0.589344937,0.410655063,139,133,37,33,35
1/17/2022,2022,0,,MEM,CHI,1594.890259,1522.23556,0.72985368,0.27014632,1600.706927,1516.418892,,,,,,,1594.821364,1470.041534,0.786092727,0.213907273,119,106,63,6,35
1/17/2022,2022,0,,ATL,MIL,1448.855121,1581.308061,0.45343182,0.54656818,1458.296542,1571.866641,,,,,,,1514.379584,1581.480827,0.555048036,0.444951964,121,114,70,45,58
1/17/2022,2022,0,,ORL,POR,1305.743258,1430.087885,0.465022489,0.534977511,1296.276081,1439.555062,,,,,,,1295.154774,1417.465438,0.456424253,0.543575747,88,98,6,14,10
1/17/2022,2022,0,,MIA,TOR,1599.151468,1534.653828,0.720496257,0.279503743,1602.627919,1531.177377,,,,,,,1571.137331,1545.680297,0.673103782,0.326896218,104,99,73,35,54
1/17/2022,2022,0,,DAL,OKC,1599.793344,1351.993713,0.881016929,0.118983071,1600.692879,1351.094179,,,,,,,1612.887777,1296.330682,0.91542266,0.08457734,104,102,26,0,13
1/17/2022,2022,0,,SAS,PHO,1474.455141,1685.121584,0.345914315,0.654085685,1466.280762,1693.295963,,,,,,,1491.777223,1647.273921,0.494670987,0.505329013,107,121,76,16,46
1/17/2022,2022,0,,LAL,UTA,1459.267864,1634.886112,0.392862973,0.607137027,1469.262113,1624.891862,,,,,,,1399.354018,1673.291573,0.3169589,0.6830411,101,95,60,23,42
1/18/2022,2022,0,,NYK,MIN,1502.308315,1536.071879,0.594183613,0.405816387,1496.244995,1542.135198,,,,,,,1502.964479,1561.750177,0.491000341,0.508999659,110,112,64,41,53
1/18/2022,2022,0,,GSW,DET,1644.985859,1342.326161,0.910348335,0.089651665,1646.892445,1340.419575,,,,,,,1527.526525,1309.963475,0.858463791,0.141536209,102,86,18,0,9
1/19/2022,2022,0,,PHI,ORL,1594.967681,1296.276081,0.908466529,0.091533471,1596.668332,1294.57543,,,,,,,1554.657686,1307.320598,0.878843793,0.121156207,123,110,21,1,11
1/19/2022,2022,0,,WAS,BRK,1478.178616,1542.770063,0.550781314,0.449218686,1473.596399,1547.35228,,,,,,,1483.416546,1493.762154,0.618751043,0.381248957,118,119,46,38,42
1/19/2022,2022,0,,MIA,POR,1602.627919,1439.555062,0.819707805,0.180292195,1606.094241,1436.088741,,,,,,,1575.855637,1438.273737,0.790870432,0.209129568,104,92,52,14,33
1/19/2022,2022,0,,BOS,CHO,1553.099891,1529.142381,0.671186603,0.328813397,1538.595075,1543.647198,,,,,,,1576.993881,1508.14813,0.717926142,0.282073858,102,111,68,66,67
1/19/2022,2022,0,,ATL,MIN,1458.296542,1542.135198,0.523241282,0.476758718,1469.250254,1531.181486,,,,,,,1518.047687,1568.473664,0.642400654,0.357599346,134,122,68,48,58
1/19/2022,2022,0,,MIL,MEM,1571.866641,1600.706927,0.600998735,0.399001265,1580.652226,1591.921342,,,,,,,1615.057586,1549.844882,0.71767324,0.28232676,126,114,80,6,43
1/19/2022,2022,0,,CHI,CLE,1516.418892,1612.284088,0.50595018,0.49404982,1528.485946,1600.217034,,,,,,,1398.207624,1518.732021,0.465461863,0.534538137,117,104,32,49,41
1/19/2022,2022,0,,DAL,TOR,1600.692879,1531.177377,0.726275972,0.273724028,1603.741686,1528.128569,,,,,,,1619.258796,1552.126396,0.72678353,0.27321647,102,98,81,24,53
1/19/2022,2022,0,,SAS,OKC,1466.280762,1351.094179,0.775340009,0.224659991,1472.992941,1344.381999,,,,,,,1500.997755,1287.798149,0.858165625,0.141834375,118,96,11,2,7
1/19/2022,2022,0,,UTA,HOU,1624.891862,1318.572787,0.912052749,0.087947251,1605.872653,1337.591996,,,,,,,1650.38767,1331.673237,0.929865808,0.070134192,111,116,40,0,20
1/19/2022,2022,0,,DEN,LAC,1536.800744,1471.73987,0.721148715,0.278851285,1539.181157,1469.359457,,,,,,,1548.105221,1435.699377,0.813965885,0.186034115,130,128,46,20,33
1/19/2022,2022,0,,SAC,DET,1363.064776,1340.419575,0.669517264,0.330482736,1355.890866,1347.593485,,,,,,,1410.053162,1329.318301,0.780014612,0.219985388,131,133,8,0,4
1/19/2022,2022,0,,LAL,IND,1469.262113,1442.341699,0.674939696,0.325060304,1456.622517,1454.981295,,,,,,,1407.196446,1498.118612,0.504947279,0.495052721,104,111,30,22,26
1/20/2022,2022,0,,NYK,NOP,1496.244995,1457.055962,0.690238915,0.309761085,1479.139311,1474.161646,,,,,,,1503.698491,1444.118573,0.707268494,0.292731506,91,102,40,18,29
1/20/2022,2022,0,,DAL,PHO,1603.741686,1693.295963,0.515028076,0.484971924,1594.310675,1702.726974,,,,,,,1619.379357,1652.837859,0.525757121,0.474242879,101,109,92,6,49
1/20/2022,2022,0,,GSW,IND,1646.892445,1454.981295,0.842954268,0.157045732,1632.98154,1468.892201,,,,,,,1573.168447,1404.716974,0.855739141,0.144260859,117,121,44,2,23
1/21/2022,2022,0,,ORL,LAL,1294.57543,1456.622517,0.411644378,0.588355622,1285.938608,1465.259339,,,,,,,1322.923383,1418.077921,0.508957683,0.491042317,105,116,8,17,13
1/21/2022,2022,0,,PHI,LAC,1596.668332,1469.359457,0.787261217,0.212738783,1588.889738,1477.138052,,,,,,,1542.86068,1456.213158,0.747615582,0.252384418,101,102,50,25,38
1/21/2022,2022,0,,CHO,OKC,1543.647198,1344.381999,0.848477439,0.151522561,1548.065027,1339.96417,,,,,,,1511.870245,1311.222594,0.850242353,0.149757647,121,98,16,10,13
1/21/2022,2022,0,,BOS,POR,1538.595075,1436.088741,0.762370544,0.237629456,1527.087816,1447.596,,,,,,,1593.009556,1444.556587,0.806916191,0.193083809,105,109,57,32,45
1/21/2022,2022,0,,ATL,MIA,1469.250254,1606.094241,0.44717511,0.55282489,1474.754853,1600.589642,,,,,,,1547.033226,1575.899603,0.608011494,0.391988506,110,108,74,32,53
1/21/2022,2022,0,,WAS,TOR,1473.596399,1528.128569,0.565062466,0.434937534,1466.17928,1535.545688,,,,,,,1481.372803,1553.146218,0.54030263,0.45969737,105,109,58,78,68
1/21/2022,2022,0,,MIL,CHI,1580.652226,1528.485946,0.705980084,0.294019916,1583.967615,1525.170558,,,,,,,1642.568823,1446.821164,0.844374757,0.155625243,94,90,67,8,38
1/21/2022,2022,0,,SAS,BRK,1472.992941,1547.35228,0.536833032,0.463166968,1458.234956,1562.110266,,,,,,,1494.727991,1560.738172,0.557919054,0.442080946,102,117,62,16,39
1/21/2022,2022,0,,UTA,DET,1605.872653,1347.593485,0.887196656,0.112803344,1607.692329,1345.773809,,,,,,,1604.635339,1332.635511,0.911828784,0.088171216,111,101,32,0,16
1/21/2022,2022,0,,DEN,MEM,1539.181157,1591.921342,0.567595952,0.432404048,1531.719683,1599.382816,,,,,,,1546.955035,1550.675759,0.692194215,0.307805785,118,122,70,4,37
1/21/2022,2022,0,,GSW,HOU,1632.98154,1337.591996,0.906873583,0.093126417,1633.665229,1336.908307,,,,,,,1593.036482,1336.833268,0.853512764,0.146487236,105,103,31,0,16
1/22/2022,2022,0,,MIL,SAC,1583.967615,1355.890866,0.868591435,0.131408565,1585.577401,1354.28108,,,,,,,1584.041997,1424.275717,0.782027708,0.217972292,133,127,50,5,28
1/22/2022,2022,0,,CLE,OKC,1600.217034,1339.96417,0.888328709,0.111671291,1601.675601,1338.505603,,,,,,,1525.035974,1307.321614,0.889839245,0.110160755,94,87,17,5,11
1/22/2022,2022,0,,PHO,IND,1702.726974,1468.892201,0.872328713,0.127671287,1704.818276,1466.800898,,,,,,,1658.78343,1413.10475,0.880032304,0.119967696,113,103,61,4,33
1/23/2022,2022,0,,NYK,LAC,1479.139311,1477.138052,0.642714734,0.357285266,1485.137648,1471.139714,,,,,,,1487.797636,1455.182502,0.67333652,0.32666348,110,102,39,36,38
1/23/2022,2022,0,,WAS,BOS,1466.17928,1527.087816,0.55602094,0.44397906,1441.689858,1551.577238,,,,,,,1476.859432,1592.486942,0.470366551,0.529633449,87,116,64,70,67
1/23/2022,2022,0,,ORL,CHI,1285.938608,1525.170558,0.309708267,0.690291733,1310.498485,1500.610681,,,,,,,1307.336202,1397.289888,0.514048681,0.485951319,114,95,5,14,10
1/23/2022,2022,0,,TOR,POR,1535.545688,1447.596,0.74685817,0.25314183,1518.433057,1464.708631,,,,,,,1560.276878,1455.346072,0.759699962,0.240300038,105,114,53,46,50
1/23/2022,2022,0,,MIA,LAL,1600.589642,1465.259339,0.794892087,0.205107913,1603.259156,1462.589825,,,,,,,1571.38428,1462.836963,0.75799375,0.24200625,113,107,57,17,37
1/23/2022,2022,0,,SAS,PHI,1458.234956,1588.889738,0.455998344,0.544001656,1451.351541,1595.773153,,,,,,,1489.416983,1520.803137,0.607344828,0.392655172,109,115,53,10,32
1/23/2022,2022,0,,CHO,ATL,1548.065027,1474.754853,0.73059699,0.26940301,1518.360816,1504.459064,,,,,,,1519.654376,1556.639601,0.589807813,0.410192187,91,113,67,84,76
1/23/2022,2022,0,,DAL,MEM,1594.310675,1599.382816,0.633311266,0.366688734,1602.662344,1591.031146,,,,,,,1615.42198,1505.625745,0.769975797,0.230024203,104,91,73,2,38
1/23/2022,2022,0,,DEN,DET,1531.719683,1345.773809,0.838354688,0.161645312,1533.754193,1343.739298,,,,,,,1572.577129,1291.229556,0.919255892,0.080744108,117,111,20,0,10
1/23/2022,2022,0,,MIN,BRK,1531.181486,1562.110266,0.598112317,0.401887683,1539.568698,1553.723054,,,,,,,1529.112536,1501.779334,0.676770513,0.323229487,136,125,57,19,38
1/23/2022,2022,0,,GSW,UTA,1633.665229,1607.692329,0.673741898,0.326258102,1636.529448,1604.82811,,,,,,,1596.577719,1569.740886,0.669966103,0.330033897,94,92,81,5,43
1/24/2022,2022,0,,CLE,NYK,1601.675601,1485.137648,0.776692132,0.223307868,1603.514955,1483.298294,,,,,,,1462.315788,1477.749501,0.680652497,0.319347503,95,93,38,41,40
1/24/2022,2022,0,,NOP,IND,1474.161646,1466.800898,0.649767672,0.350232328,1478.241251,1462.721293,,,,,,,1412.748859,1367.70896,0.68891489,0.31108511,117,113,12,12,12
1/24/2022,2022,0,,OKC,CHI,1338.505603,1500.610681,0.411563532,0.588436468,1335.336072,1503.780212,,,,,,,1297.787953,1414.738116,0.547227425,0.452772575,110,111,6,17,12
1/24/2022,2022,0,,PHO,UTA,1704.818276,1604.82811,0.759736594,0.240263406,1708.021559,1601.624827,,,,,,,1668.105797,1414.799656,0.91162949,0.08837051,115,109,63,3,33
1/25/2022,2022,0,,WAS,LAC,1441.689858,1471.139714,0.60015699,0.39984301,1436.548094,1476.281478,,,,,,,1461.856521,1451.993365,0.644988811,0.355011189,115,116,33,37,35
1/25/2022,2022,0,,TOR,CHO,1518.433057,1518.360816,0.640160799,0.359839201,1526.186654,1510.607219,,,,,,,1546.625604,1503.999001,0.692163365,0.307836635,125,113,61,76,69
1/25/2022,2022,0,,PHI,NOP,1595.773153,1478.241251,0.777682929,0.222317071,1599.703389,1474.311015,,,,,,,1570.290326,1360.401658,0.879876555,0.120123445,117,107,33,5,19
1/25/2022,2022,0,,DET,DEN,1343.739298,1533.754193,0.37328086,0.62671914,1338.838387,1538.655104,,,,,,,1274.557378,1552.510929,0.265186203,0.734813797,105,110,15,4,10
1/25/2022,2022,0,,BRK,LAL,1553.723054,1462.589825,0.75030719,0.24969281,1535.339426,1480.973453,,,,,,,1485.493379,1482.870698,0.634299093,0.365700907,96,106,44,29,37
1/25/2022,2022,0,,BOS,SAC,1551.577238,1354.28108,0.847014447,0.152985553,1559.828229,1346.030088,,,,,,,1606.107062,1420.463521,0.83426763,0.16573237,128,75,54,10,32
1/25/2022,2022,0,,HOU,SAS,1336.908307,1451.351541,0.47922648,0.52077352,1316.191092,1472.068756,,,,,,,1336.610224,1484.919878,0.408171118,0.591828882,104,134,17,3,10
1/25/2022,2022,0,,GSW,DAL,1636.529448,1602.662344,0.683650886,0.316349114,1651.394898,1587.796894,,,,,,,1599.139644,1619.800144,0.614332583,0.385667417,130,92,87,2,45
1/25/2022,2022,0,,POR,MIN,1464.708631,1539.568698,0.536116262,0.463883738,1459.421412,1544.855916,,,,,,,1467.466934,1549.716902,0.509497672,0.490502328,107,109,54,74,64
1/26/2022,2022,0,,CLE,MIL,1603.514955,1585.577401,0.663493844,0.336506156,1612.160819,1576.931538,,,,,,,1500.438388,1619.949722,0.472357711,0.527642289,115,99,73,31,52
1/26/2022,2022,0,,ORL,LAC,1310.498485,1476.281478,0.406445945,0.593554055,1302.981525,1483.798438,,,,,,,1326.1914,1461.669283,0.512312193,0.487687807,102,111,12,26,19
1/26/2022,2022,0,,IND,CHO,1462.721293,1510.607219,0.574440738,0.425559262,1435.244696,1538.083817,,,,,,,1388.426768,1497.995578,0.548094247,0.451905753,126,158,27,42,35
1/26/2022,2022,0,,MIA,NYK,1603.259156,1483.298294,0.780090957,0.219909043,1608.069489,1478.48796,,,,,,,1576.210623,1484.2661,0.750002203,0.249997797,110,96,63,7,35
1/26/2022,2022,0,,ATL,SAC,1504.459064,1346.030088,0.8157233,0.1842767,1508.932573,1341.556579,,,,,,,1577.827971,1412.886822,0.861069587,0.138930413,121,104,47,9,28
1/26/2022,2022,0,,CHI,TOR,1503.780212,1526.186654,0.609845879,0.390154121,1509.461461,1520.505405,,,,,,,1450.092026,1508.084022,0.61886474,0.38113526,111,105,42,78,60
1/26/2022,2022,0,,BRK,DEN,1535.339426,1538.655104,0.635656147,0.364343853,1524.684589,1549.309941,,,,,,,1488.696412,1541.865018,0.560844923,0.439155077,118,124,57,11,34
1/26/2022,2022,0,,SAS,MEM,1472.068756,1591.031146,0.47273799,0.52726201,1463.612762,1599.48714,,,,,,,1492.152214,1562.925528,0.473264917,0.526735083,110,118,62,5,34
1/26/2022,2022,0,,UTA,PHO,1601.624827,1708.021559,0.490795402,0.509204598,1592.758034,1716.888352,,,,,,,1542.613041,1546.655535,0.674462237,0.325537763,97,105,69,10,40
1/26/2022,2022,0,,POR,DAL,1459.421412,1587.796894,0.459254951,0.540745049,1444.70993,1602.508376,,,,,,,1480.019192,1608.490137,0.453887204,0.546112796,112,132,68,28,48
1/27/2022,2022,0,,PHI,LAL,1599.703389,1480.973453,0.778872987,0.221127013,1605.436021,1475.240821,,,,,,,1606.236374,1391.691019,0.854410805,0.145589195,105,87,47,9,28
1/27/2022,2022,0,,GSW,MIN,1651.394898,1544.855916,0.766550348,0.233449652,1655.29517,1540.955645,,,,,,,1604.963841,1551.559298,0.702490351,0.297509649,124,115,79,12,46
1/28/2022,2022,0,,ORL,DET,1302.981525,1338.838387,0.591274738,0.408725262,1313.91279,1327.907122,,,,,,,1325.015307,1286.380843,0.688587508,0.311412492,119,103,2,0,1
1/28/2022,2022,0,,CHO,LAL,1538.083817,1475.240821,0.718574097,0.281425903,1540.867821,1472.456817,,,,,,,1498.977185,1429.871418,0.774265077,0.225734923,117,114,35,42,39
1/28/2022,2022,0,,ATL,BOS,1508.932573,1559.828229,0.570200033,0.429799967,1520.560545,1548.200258,,,,,,,1590.209564,1612.733768,0.619421074,0.380578926,108,92,86,79,83
1/28/2022,2022,0,,OKC,IND,1335.336072,1435.244696,0.500131501,0.499868499,1329.743576,1440.837192,,,,,,,1300.029691,1451.013535,0.437347837,0.562652163,110,113,8,1,5
1/28/2022,2022,0,,HOU,POR,1316.191092,1444.70993,0.459050022,0.540949978,1304.106009,1456.795013,,,,,,,1321.714316,1435.097086,0.486246374,0.513753626,110,125,9,15,12
1/28/2022,2022,0,,MIA,LAC,1608.069489,1483.798438,0.784317746,0.215682254,1611.146406,1480.721521,,,,,,,1563.881683,1466.541877,0.749984202,0.250015798,121,114,57,16,37
1/28/2022,2022,0,,NOP,DEN,1474.311015,1549.309941,0.535917464,0.464082536,1462.267774,1561.353182,,,,,,,1425.300828,1545.422973,0.460638154,0.539361846,105,116,44,18,31
1/28/2022,2022,0,,MEM,UTA,1599.48714,1592.758034,0.648939774,0.351060226,1606.200221,1586.044952,,,,,,,1577.193284,1542.210222,0.682759389,0.317240611,119,109,74,5,40
1/28/2022,2022,0,,SAS,CHI,1463.612762,1509.461461,0.577305025,0.422694975,1471.499962,1501.574261,,,,,,,1488.895189,1461.092903,0.681570337,0.318429663,131,122,40,17,29
1/28/2022,2022,0,,PHO,MIN,1716.888352,1540.955645,0.830390361,0.169609639,1719.772042,1538.071955,,,,,,,1562.25206,1530.615831,0.73882031,0.26117969,134,124,69,14,42
1/28/2022,2022,0,,MIL,NYK,1576.931538,1478.48796,0.758107734,0.241892266,1582.552584,1472.866914,,,,,,,1648.805343,1486.751169,0.821598196,0.178401804,123,108,75,6,41
1/29/2022,2022,0,,DAL,IND,1602.508376,1440.837192,0.818512282,0.181487718,1608.589245,1434.756323,,,,,,,1611.703998,1436.527589,0.855255989,0.144744011,132,105,59,1,30
1/29/2022,2022,0,,NOP,BOS,1462.267774,1548.200258,0.520233727,0.479766273,1451.347408,1559.120623,,,,,,,1409.611097,1605.069564,0.359071569,0.640928431,97,107,51,35,43
1/29/2022,2022,0,,PHI,SAC,1605.436021,1341.556579,0.890382923,0.109617077,1606.256489,1340.736111,,,,,,,1621.556685,1393.019449,0.866525911,0.133474089,103,101,50,1,26
1/29/2022,2022,0,,MEM,WAS,1606.200221,1436.548094,0.825237371,0.174762629,1610.909619,1431.838696,,,,,,,1596.44964,1463.541032,0.744462931,0.255537069,115,95,62,4,33
1/29/2022,2022,0,,MIA,TOR,1611.146406,1520.505405,0.74977597,0.25022403,1599.956008,1531.695803,,,,,,,1575.3932,1550.283024,0.611004805,0.388995195,120,124,75,29,52
1/29/2022,2022,0,,GSW,BRK,1655.29517,1524.684589,0.790427005,0.209572995,1657.533126,1522.446633,,,,,,,1600.994833,1561.376453,0.700756423,0.299243577,110,106,80,8,44
1/30/2022,2022,0,,ATL,LAL,1520.560545,1472.456817,0.701102542,0.298897458,1525.413159,1467.604203,,,,,,,1593.251628,1410.017847,0.838424407,0.161575593,129,121,49,28,39
1/30/2022,2022,0,,CHO,LAC,1540.867821,1480.721521,0.715424242,0.284575758,1509.404786,1512.184556,,,,,,,1490.893916,1437.494677,0.71064118,0.28935882,90,115,35,58,47
1/30/2022,2022,0,,CHI,POR,1501.574261,1456.795013,0.697076814,0.302923186,1508.557629,1449.811645,,,,,,,1457.117928,1446.578064,0.649850402,0.350149598,130,116,31,45,38
1/30/2022,2022,0,,DET,CLE,1327.907122,1612.160819,0.257185347,0.742814653,1345.989688,1594.078253,,,,,,,1278.198541,1517.702331,0.303977873,0.696022127,115,105,12,11,12
1/30/2022,2022,0,,MIL,DEN,1582.552584,1561.353182,0.667673162,0.332326838,1545.597251,1598.308515,,,,,,,1637.670339,1555.073538,0.744418242,0.255581758,100,136,84,7,46
1/30/2022,2022,0,,ORL,DAL,1313.91279,1608.589245,0.24589115,0.75410885,1322.544625,1599.95741,,,,,,,1333.81056,1589.534782,0.346203647,0.653796353,110,108,30,0,15
1/30/2022,2022,0,,MIN,UTA,1538.071955,1586.044952,0.574318205,0.425681795,1551.460275,1572.656632,,,,,,,1496.43825,1549.065814,0.562472301,0.437527699,126,106,60,19,40
1/30/2022,2022,0,,PHO,SAS,1719.772042,1471.499962,0.881301722,0.118698278,1721.078648,1470.193357,,,,,,,1622.862596,1301.020821,0.921982035,0.078017965,115,110,28,1,15
1/31/2022,2022,0,,PHI,MEM,1606.256489,1610.909619,0.633871226,0.366128774,1610.060129,1607.10598,,,,,,,1535.518651,1605.804995,0.539413576,0.460586424,122,119,77,4,41
1/31/2022,2022,0,,IND,LAC,1434.756323,1512.184556,0.53243776,0.46756224,1441.859128,1505.081751,,,,,,,1366.84983,1450.204703,0.58459888,0.41540112,122,116,17,21,19
1/31/2022,2022,0,,CLE,NOP,1594.078253,1451.347408,0.80175049,0.19824951,1595.934477,1449.491184,,,,,,,1479.994255,1392.24651,0.697020065,0.302979935,93,90,25,24,25
1/31/2022,2022,0,,NYK,SAC,1472.866914,1340.736111,0.791872961,0.208127039,1478.617379,1334.985645,,,,,,,1483.85804,1387.499197,0.743543318,0.256456682,116,96,25,1,13
1/31/2022,2022,0,,ATL,TOR,1525.413159,1531.695803,0.631691552,0.368308448,1514.851945,1542.257017,,,,,,,1573.456448,1558.763345,0.604382924,0.395617076,100,106,76,89,83
1/31/2022,2022,0,,BOS,MIA,1559.120623,1599.956008,0.584331138,0.415668862,1576.476363,1582.600269,,,,,,,1611.997745,1501.61966,0.761891765,0.238108235,122,92,72,20,46
1/31/2022,2022,0,,HOU,GSW,1304.106009,1657.533126,0.188644234,0.811355766,1300.071423,1661.567713,,,,,,,1321.062162,1540.42059,0.337997538,0.662002462,108,122,21,0,11
1/31/2022,2022,0,,OKC,POR,1329.743576,1449.811645,0.471151802,0.528848198,1345.48894,1434.066281,,,,,,,1263.597506,1457.461604,0.442077397,0.557922603,98,81,6,15,11
2/1/2022,2022,0,,DET,NOP,1345.989688,1449.491184,0.494961112,0.505038888,1335.74545,1459.735422,,,,,,,1324.182156,1444.819239,0.539021342,0.460978658,101,111,10,5,8
2/1/2022,2022,0,,MIL,WAS,1545.597251,1431.838696,0.773904876,0.226095124,1550.563856,1426.872091,,,,,,,1617.664449,1428.02704,0.841942407,0.158057593,112,98,58,4,31
2/1/2022,2022,0,,TOR,MIA,1542.257017,1582.600269,0.585019062,0.414980938,1547.266902,1577.590383,,,,,,,1562.235289,1572.380724,0.616583425,0.383416575,110,106,76,31,54
2/1/2022,2022,0,,CHI,ORL,1508.557629,1322.544625,0.838407049,0.161592951,1511.453697,1319.648558,,,,,,,1462.635265,1341.426805,0.784823399,0.215176601,126,115,14,7,11
2/1/2022,2022,0,,MIN,DEN,1551.460275,1598.308515,0.575900334,0.424099666,1562.414198,1587.354592,,,,,,,1543.380617,1513.833366,0.680277736,0.319722264,130,115,62,14,38
2/1/2022,2022,0,,SAS,GSW,1470.193357,1661.567713,0.371451923,0.628548077,1465.815014,1665.946056,,,,,,,1440.699328,1538.708164,0.560308851,0.439691149,120,124,46,6,26
2/1/2022,2022,0,,PHO,BRK,1721.078648,1522.446633,0.848008243,0.151991757,1723.624922,1519.900358,,,,,,,1581.657337,1567.697341,0.665957936,0.334042064,121,111,79,13,46
2/2/2022,2022,0,,IND,ORL,1441.859128,1319.648558,0.782304519,0.217695481,1434.167851,1327.339834,,,,,,,1375.435587,1336.014117,0.743856261,0.256143739,118,119,6,0,3
2/2/2022,2022,0,,PHI,WAS,1610.060129,1426.872091,0.836191746,0.163808254,1597.971874,1438.960346,,,,,,,1624.771129,1432.633746,0.873036932,0.126963068,103,106,60,2,31
2/2/2022,2022,0,,BOS,CHO,1576.476363,1509.404786,0.723470309,0.276529691,1580.248807,1505.632342,,,,,,,1620.238003,1490.695452,0.786228693,0.213771307,113,107,71,57,64
2/2/2022,2022,0,,NYK,MEM,1478.617379,1607.10598,0.459093246,0.540906754,1468.17124,1617.552119,,,,,,,1493.317101,1584.421708,0.502781627,0.497218373,108,120,66,5,36
2/2/2022,2022,0,,HOU,CLE,1300.071423,1595.934477,0.244626759,0.755373241,1319.797727,1576.208172,,,,,,,1323.227765,1415.501209,0.510284795,0.489715205,115,104,8,20,14
2/2/2022,2022,0,,DAL,OKC,1599.95741,1345.48894,0.884982597,0.115017403,1580.853309,1364.593041,,,,,,,1586.283463,1281.933352,0.907004591,0.092995409,114,120,20,0,10
2/2/2022,2022,0,,SAC,BRK,1334.985645,1519.900358,0.380174323,0.619825677,1349.630768,1505.255235,,,,,,,1398.875631,1561.16769,0.449842703,0.550157297,112,101,41,10,26
2/2/2022,2022,0,,UTA,DEN,1572.656632,1587.354592,0.620350931,0.379649069,1577.151945,1582.859278,,,,,,,1495.05015,1490.847495,0.739206556,0.260793444,108,104,48,4,26
2/2/2022,2022,0,,LAL,POR,1467.604203,1434.066281,0.683240924,0.316759076,1471.632196,1430.038288,,,,,,,1406.261161,1446.831568,0.570308642,0.429691358,99,94,23,64,44
2/3/2022,2022,0,,SAS,MIA,1465.815014,1577.590383,0.483060367,0.516939633,1451.79585,1591.609546,,,,,,,1421.812401,1572.144951,0.437630161,0.562369839,95,112,48,6,27
2/3/2022,2022,0,,DET,MIN,1335.74545,1562.414198,0.325378224,0.674621776,1329.239058,1568.92059,,,,,,,1325.878909,1556.107507,0.326068736,0.673931264,117,128,24,7,16
2/3/2022,2022,0,,TOR,CHI,1547.266902,1511.453697,0.686068713,0.313931287,1552.031307,1506.689292,,,,,,,1562.704236,1450.032197,0.769984058,0.230015942,127,120,52,39,46
2/3/2022,2022,0,,ATL,PHO,1514.851945,1723.624922,0.348384573,0.651615427,1528.74645,1709.730418,,,,,,,1573.452526,1653.042547,0.545261522,0.454738478,124,115,88,37,63
2/3/2022,2022,0,,LAC,LAL,1505.081751,1471.632196,0.683130824,0.316869176,1507.396178,1469.31777,,,,,,,1471.030483,1446.923676,0.707706662,0.292293338,111,110,34,79,57
2/3/2022,2022,0,,GSW,SAC,1665.946056,1349.630768,0.916560284,0.083439716,1667.402747,1348.174077,,,,,,,1569.958958,1399.712964,0.849320779,0.150679221,126,114,43,0,22
2/4/2022,2022,0,,IND,CHI,1434.167851,1506.689292,0.539462579,0.460537421,1424.887091,1515.970053,,,,,,,1337.194572,1446.374794,0.554860511,0.445139489,115,122,12,13,13
2/4/2022,2022,0,,CHO,CLE,1505.632342,1576.208172,0.542243838,0.457756162,1501.14327,1580.697244,,,,,,,1499.323616,1419.252253,0.73812586,0.26187414,101,102,33,67,50
2/4/2022,2022,0,,DET,BOS,1329.239058,1580.248807,0.295403727,0.704596273,1324.108099,1585.379766,,,,,,,1325.581362,1622.135713,0.202559219,0.797440781,93,102,34,10,22
2/4/2022,2022,0,,TOR,ATL,1552.031307,1528.74645,0.670331484,0.329668516,1558.639733,1522.138024,,,,,,,1563.477049,1587.165228,0.60675857,0.39324143,125,114,79,86,83
2/4/2022,2022,0,,SAS,HOU,1451.79585,1319.797727,0.791747056,0.208252944,1458.531022,1313.062555,,,,,,,1472.640265,1329.827916,0.755230032,0.244769968,131,106,14,1,8
2/4/2022,2022,0,,DEN,NOP,1582.859278,1459.735422,0.78319853,0.21680147,1565.5473,1477.0474,,,,,,,1563.16259,1458.19574,0.807092241,0.192907759,105,113,54,6,30
2/4/2022,2022,0,,UTA,BRK,1577.151945,1505.255235,0.728992511,0.271007489,1585.761301,1496.645879,,,,,,,1522.408814,1471.603446,0.74323939,0.25676061,125,102,49,11,30
2/4/2022,2022,0,,DAL,PHI,1580.853309,1597.971874,0.617063768,0.382936232,1587.844621,1590.980562,,,,,,,1575.241593,1616.276753,0.589581518,0.410418482,107,98,84,6,45
2/4/2022,2022,0,,POR,OKC,1430.038288,1364.593041,0.721593443,0.278406557,1420.73919,1373.892139,,,,,,,1421.986193,1302.301849,0.777790817,0.222209183,93,96,7,2,5
2/5/2022,2022,0,,ORL,MEM,1327.339834,1617.552119,0.250687322,0.749312678,1320.211848,1624.680105,,,,,,,1340.906384,1592.305583,0.287726017,0.712273983,115,135,32,0,16
2/5/2022,2022,0,,CHO,MIA,1501.14327,1591.609546,0.513716689,0.486283311,1485.374679,1607.378137,,,,,,,1497.89239,1601.092772,0.437044586,0.562955414,86,104,70,40,55
